DT,daily_reward
2020-01-02,0.0005930570943879498
2020-01-03,-0.009827885649173362
2020-01-06,0.009498531370210728
2020-01-07,-0.011137464721402535
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.004315333339314442
2020-01-14,-0.0035285499892804273
2020-01-15,0.007651346045235874
2020-01-16,0.0011209715086408778
2020-01-17,0.005363085796042721
2020-01-20,-0.010143018774528834
2020-01-21,0.01230527439065221
2020-01-22,-0.00931524975190201
2020-01-23,-0.030902040398374186
2020-01-28,0.003932522327171339
2020-01-29,-0.017059598769951778
2020-01-30,-0.013496275605214048
2020-01-31,-0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,-0.0
2020-02-07,0.004918736861140416
2020-02-10,-0.010017854952363958
2020-02-11,0.0
2020-02-12,-0.0
2020-02-13,0.0
2020-02-14,-0.000632914213381297
2020-02-17,-0.0
2020-02-18,0.0
2020-02-19,-0.0
2020-02-20,-0.0
2020-02-21,-0.03874535333173057
2020-02-24,0.011817954440511036
2020-02-25,-0.0
2020-02-26,-0.0
2020-02-27,-0.0
2020-02-28,-0.007800665321261668
2020-03-02,-0.005812705055155742
2020-03-03,-0.022431298562669122
2020-03-04,-0.012591473925985808
2020-03-05,0.02159922503668621
2020-03-06,0.04188273813608334
2020-03-09,-0.0041744041498488205
2020-03-10,0.027846127982149138
2020-03-11,0.0387471374595838
2020-03-12,0.03428499779210936
2020-03-13,0.031940116515377426
2020-03-16,0.02473671320107751
2020-03-17,0.04857573365860657
2020-03-18,0.08393665158371033
2020-03-19,-0.07444224911500785
2020-03-20,0.053436771701305785
2020-03-23,-0.08601243878418297
2020-03-24,-0.05887687348211457
2020-03-25,0.010863699289049511
2020-03-26,-0.01867468450517129
2020-03-27,-0.0
2020-03-30,0.0
2020-03-31,-0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,-0.0
2020-04-08,0.0
2020-04-09,0.013337254453466674
2020-04-10,-0.01877787929273933
2020-04-13,0.017154500043817356
2020-04-14,-5.384797639340633e-06
2020-04-16,0.030941213847620164
2020-04-17,-0.008445937122949276
2020-04-20,-0.009998103626287835
2020-04-21,0.008923155508731684
2020-04-22,0.009798802837328147
2020-04-23,-0.013432703305426896
2020-04-24,0.017871795279008618
2020-04-27,0.005887339619403242
2020-04-28,0.006964515611993294
2020-04-29,-0.02679763396249668
2020-05-04,0.01761661311511742
2020-05-06,-7.777017358312488e-05
2020-05-07,0.00892352523319917
2020-05-08,-0.005355068814175912
2020-05-11,-0.006835796217836143
2020-05-12,0.009494477595634043
2020-05-13,-0.007967347275332215
2020-05-14,0.001205219848724015
2020-05-15,0.005100452451122894
2020-05-18,0.02245613310550243
2020-05-19,0.004559201458136819
2020-05-20,0.00435757222412092
2020-05-21,-0.014101916119120594
2020-05-22,0.012420500170039483
2020-05-25,0.01763762157826143
2020-05-26,0.0006995832060616713
2020-05-27,-0.0013095706971248955
2020-05-28,0.0005225433070088492
2020-05-29,0.017481277098935655
2020-06-01,0.01070660700796111
2020-06-02,0.028655752471025586
2020-06-03,0.0019469026548670776
2020-06-04,0.014266588569994187
2020-06-05,0.0011091403245839793
2020-06-08,0.0021196819103690423
2020-06-09,0.003092849441733714
2020-06-10,-0.008612326876744847
2020-06-11,-0.02043385183619839
2020-06-12,-0.0475918022792291
2020-06-15,0.0528013314818645
2020-06-16,0.0014031477280700422
2020-06-17,-0.00353564839681475
2020-06-18,0.0036747473611189463
2020-06-19,-0.006813554256253185
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,-0.0
2020-06-25,0.0
2020-06-26,-0.0
2020-06-29,-0.0070934520511301
2020-06-30,0.0007731237519743583
2020-07-01,0.0
2020-07-02,0.0
2020-07-03,0.0
2020-07-06,0.010859579602637948
2020-07-07,-0.0024443551107352635
2020-07-08,0.0
2020-07-09,-0.008141519442778744
2020-07-10,0.0166538774561098
2020-07-13,-0.0011207377656604622
2020-07-14,0.008366878700866831
2020-07-15,-0.008229331298708287
2020-07-16,0.00798164633476195
2020-07-17,-0.0013583561618943918
2020-07-20,0.013934127922845985
2020-07-21,-7.627320163494655e-05
2020-07-22,-0.005595290443584866
2020-07-23,-0.007106791385215194
2020-07-24,0.007916598498482141
2020-07-27,0.017643133471003436
2020-07-28,0.0027337294361073905
2020-07-29,0.0017011612082222793
2020-07-30,-0.007781174322124884
2020-07-31,0.0007424301026510705
2020-08-03,0.012851837372947594
2020-08-04,0.01398702614508096
2020-08-05,0.013300978432950084
2020-08-06,0.0038674811428278666
2020-08-07,0.014759723940859004
2020-08-10,0.013530954835357267
2020-08-11,0.005656001025356794
2020-08-12,0.002129627726273009
2020-08-13,-0.01232395088470728
2020-08-14,-0.024610694125416943
2020-08-18,0.005237965454979232
2020-08-19,-0.03656790395418008
2020-08-20,0.013354029073704643
2020-08-21,0.010952056548019229
2020-08-24,0.015838065438250837
2020-08-25,0.0010943369121108049
2020-08-26,-0.010496682592473938
2020-08-27,0.0
2020-08-28,-0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,-0.013335476257946066
2020-09-03,0.0115405484369131
2020-09-04,0.0
2020-09-07,0.0
2020-09-08,-0.0
2020-09-09,0.0
2020-09-10,0.0
2020-09-11,0.013026298770387301
2020-09-14,0.006454110737218466
2020-09-15,-0.003134744923431909
2020-09-16,-0.012213044763374814
2020-09-17,0.0025891769908195084
2020-09-18,-0.009538219200796005
2020-09-21,-0.02377175764525663
2020-09-22,0.0002786602017499362
