DT,daily_reward
2020-01-02,-0.0007314542330786322
2020-01-03,-0.009686095601252998
2020-01-06,0.006394499355393268
2020-01-07,-0.012912702614993221
2020-01-08,-0.00041528957796199695
2020-01-09,0.008101511243443493
2020-01-10,-0.01729200652528562
2020-01-13,0.0037569022156984655
2020-01-14,0.004491408874884639
2020-01-15,0.010571740524427664
2020-01-16,0.002383769786146628
2020-01-17,0.002412318220701426
2020-01-20,-0.0
2020-01-21,0.0
2020-01-22,-0.0
2020-01-23,-0.0
2020-01-24,-0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,-0.0
2020-01-30,0.0
2020-01-31,-0.0
2020-02-03,-0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,-0.0
2020-02-07,0.005869444057405637
2020-02-10,-0.0040820617039543095
2020-02-11,0.0024253210496928412
2020-02-12,0.001276826474034931
2020-02-13,0.0008931698774080621
2020-02-14,-0.011516415712808259
2020-02-18,-0.008023429106158941
2020-02-19,0.0008767556602315985
2020-02-20,-0.0025637496128565473
2020-02-21,-0.0
2020-02-24,-0.0
2020-02-25,-0.0
2020-02-26,-0.0
2020-02-27,0.04414222324670092
2020-02-28,-0.03149052470810476
2020-03-02,-0.007539744389027492
2020-03-03,-0.01661026781398056
2020-03-04,0.008502301517860578
2020-03-05,0.028257908569455314
2020-03-06,0.0856595727879339
2020-03-09,-0.0034330130627227007
2020-03-10,0.05566553341653402
2020-03-11,0.10529313919839578
2020-03-12,0.003921968114908636
2020-03-13,0.06304970341583149
2020-03-16,-0.022539977077989493
2020-03-17,0.0958582408198122
2020-03-18,-0.043890200708382565
2020-03-19,-0.00811490937879955
2020-03-20,0.015005328995344236
2020-03-23,-0.08417096158774462
2020-03-24,-0.03918581746552863
2020-03-25,-0.006975509894609155
2020-03-26,-0.0
2020-03-27,-0.0
2020-03-30,0.0
2020-03-31,-0.0
2020-04-01,0.0
2020-04-02,-0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.03198904350803411
2020-04-09,0.035997819750219096
2020-04-13,0.018505810229664243
2020-04-14,-0.005704660303200493
2020-04-15,0.010593842470240089
2020-04-16,-0.005654894948591838
2020-04-17,-0.00024726324544255274
2020-04-20,-0.015334112779926246
2020-04-21,0.033452071059962396
2020-04-22,0.008661260743719534
2020-04-23,0.013427964338130538
2020-04-24,0.016816531212173746
2020-04-27,0.0009991071808170826
2020-04-28,0.01373993926394701
2020-04-29,-0.0117730853024971
2020-04-30,0.002861745876965971
2020-05-01,0.006299012872814869
2020-05-04,0.009242338311592935
2020-05-05,-0.003434137407122284
2020-05-06,0.019631594336076308
2020-05-07,0.007926754332063357
2020-05-08,0.006319982117092504
2020-05-11,0.011126817447495885
2020-05-12,-0.014579297397695146
2020-05-13,0.009829553515332101
2020-05-14,0.02153494159675673
2020-05-15,0.036975186152969464
2020-05-19,0.011595081563441356
2020-05-20,-0.003933099844548704
2020-05-21,0.00960833349002499
2020-05-22,0.009125786866316599
2020-05-25,-0.00629337073674896
2020-05-26,0.004958861876195764
2020-05-27,0.006505267048604768
2020-05-28,0.016800705078770406
2020-05-29,0.01843725734510726
2020-06-01,-0.007447072591226678
2020-06-02,-0.0035728321840723387
2020-06-03,0.00830076374197719
2020-06-04,-0.009779342472573394
2020-06-05,0.014742058860498064
2020-06-08,-0.00058394677236695
2020-06-09,0.004585775243896029
2020-06-10,-0.0408544538052098
2020-06-11,0.019680264608599618
2020-06-12,0.008848281703339511
2020-06-15,0.004715801507627404
2020-06-16,-0.004747004231412166
2020-06-17,-0.0027153039532681333
2020-06-18,0.0
2020-06-19,0.01805359661495065
2020-06-22,0.016278747575505736
2020-06-23,-0.003493286074569002
2020-06-24,0.01910087381795189
2020-06-25,0.004664742600174465
2020-06-26,0.015883355045595682
2020-06-29,0.019531442663378584
2020-06-30,0.011900730491993583
2020-07-02,0.008780736561967206
2020-07-03,0.018909355154655527
2020-07-06,0.010341245600706817
2020-07-07,0.020163889144646063
2020-07-08,0.010770156438026701
2020-07-09,0.018974343710935093
2020-07-10,-0.026609805611134685
2020-07-13,-0.005911566565139803
2020-07-14,0.007305109048373781
2020-07-15,-0.00870555447339627
2020-07-16,0.02020919616675232
2020-07-17,0.015127046447884984
2020-07-20,0.015470838928133501
2020-07-21,-0.0028170633551799495
2020-07-22,-0.019602190833093003
2020-07-23,0.016451043810643773
2020-07-24,0.0256295289200017
2020-07-27,-0.0018614883445446928
2020-07-28,0.004733042286553912
2020-07-29,-0.007593441516438371
2020-07-30,0.021962762490435495
2020-07-31,0.02818756585879889
2020-08-04,0.007430181911350253
2020-08-05,-0.006652567328800152
2020-08-06,-0.0028701944455673534
2020-08-07,0.01039217276142601
2020-08-10,-0.04041890138697546
2020-08-11,0.011512997421422977
2020-08-12,0.021606426809607004
2020-08-13,-0.0050445784270087834
2020-08-14,0.01792177862129729
2020-08-17,0.00017313249963368804
2020-08-18,-0.014713715046604459
2020-08-19,-0.0006351780525711836
2020-08-20,-0.012400605831124678
2020-08-21,-0.0
2020-08-24,-0.0
2020-08-25,0.0
2020-08-26,0.0028635236411964637
2020-08-27,0.01823870156839158
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,0.006691489220739699
2020-09-02,-0.0
2020-09-03,0.0
2020-09-04,-0.0
2020-09-08,0.01709156095625164
2020-09-09,-0.0
2020-09-10,-0.0
2020-09-11,0.0
2020-09-14,0.0
2020-09-15,0.00733242576592863
2020-09-16,-0.0
2020-09-17,0.0
2020-09-18,-0.0
2020-09-21,-0.0
