DT,ts_code,trade_date,OPEN,CLOSE,HIGH,LOW,pre_close,change,pct_chg,swing,vol
2015-05-05,SPTSX,20150505,700.82,696.75,703.29,695.68,699.12,-2.37,-0.34,1.09,68503.0
2015-05-06,SPTSX,20150506,696.05,687.0,696.47,686.61,696.75,-9.75,-1.4,1.42,74319.0
2015-05-07,SPTSX,20150507,687.88,685.51,688.43,683.6,687.0,-1.49,-0.22,0.7,76702.0
2015-05-08,SPTSX,20150508,688.58,691.15,691.72,687.45,685.51,5.64,0.82,0.62,63393.0
2015-05-11,SPTSX,20150511,694.16,690.75,694.35,689.72,691.15,-0.4,-0.06,0.67,58624.0
2015-05-12,SPTSX,20150512,690.08,691.82,691.84,687.79,690.75,1.07,0.15,0.59,57527.0
2015-05-13,SPTSX,20150513,692.24,693.11,694.92,691.43,691.82,1.29,0.19,0.5,64378.0
2015-05-14,SPTSX,20150514,693.87,692.0,697.13,691.75,693.11,-1.11,-0.16,0.78,76567.0
2015-05-15,SPTSX,20150515,694.13,695.31,695.7,691.69,692.0,3.31,0.48,0.58,64365.0
2015-05-19,SPTSX,20150519,695.61,694.99,697.31,692.53,695.31,-0.32,-0.05,0.69,82757.0
2015-05-20,SPTSX,20150520,694.69,695.42,697.15,693.51,694.99,0.43,0.06,0.52,81846.0
2015-05-21,SPTSX,20150521,697.28,700.51,700.51,697.28,695.42,5.09,0.73,0.46,67438.0
2015-05-22,SPTSX,20150522,701.5,703.48,703.48,700.68,700.51,2.97,0.42,0.4,76258.0
2015-05-25,SPTSX,20150525,704.04,700.09,704.15,699.39,703.48,-3.39,-0.48,0.68,64185.0
2015-05-26,SPTSX,20150526,699.7,691.96,700.34,691.21,700.09,-8.13,-1.16,1.3,70333.0
2015-05-27,SPTSX,20150527,691.88,690.62,692.49,689.54,691.96,-1.34,-0.19,0.43,65140.0
2015-05-28,SPTSX,20150528,693.12,692.16,693.3,689.45,690.62,1.54,0.22,0.56,67284.0
2015-05-29,SPTSX,20150529,692.38,692.45,693.39,689.41,692.16,0.29,0.04,0.58,61265.0
2015-06-01,SPTSX,20150601,693.6,691.27,694.66,690.85,692.45,-1.18,-0.17,0.55,61567.0
2015-06-02,SPTSX,20150602,689.11,689.25,692.17,688.01,691.27,-2.02,-0.29,0.6,83481.0
2015-06-03,SPTSX,20150603,691.6,691.45,692.02,688.89,689.25,2.2,0.32,0.45,68957.0
2015-06-04,SPTSX,20150604,691.06,684.13,691.06,683.28,691.45,-7.32,-1.06,1.13,75645.0
2015-06-05,SPTSX,20150605,683.75,689.85,689.89,682.94,684.13,5.72,0.84,1.02,57164.0
2015-06-08,SPTSX,20150608,689.1,686.38,690.01,683.11,689.85,-3.47,-0.5,1.0,67671.0
2015-06-09,SPTSX,20150609,686.07,681.62,686.14,681.62,686.38,-4.76,-0.69,0.66,72496.0
2015-06-10,SPTSX,20150610,684.54,682.3,685.88,680.76,681.62,0.68,0.1,0.75,87012.0
2015-06-11,SPTSX,20150611,682.75,682.13,683.69,679.79,682.3,-0.17,-0.02,0.57,72361.0
2015-06-12,SPTSX,20150612,682.72,682.14,682.95,680.13,682.13,0.01,0.0,0.41,77226.0
2015-06-15,SPTSX,20150615,681.32,678.39,682.31,678.26,682.14,-3.75,-0.55,0.59,76150.0
2015-06-16,SPTSX,20150616,678.63,678.75,680.03,677.47,678.39,0.36,0.05,0.38,54071.0
2015-06-17,SPTSX,20150617,680.13,681.57,681.88,678.65,678.75,2.82,0.42,0.48,51391.0
2015-06-18,SPTSX,20150618,682.8,682.62,685.48,682.54,681.57,1.05,0.15,0.43,64301.0
2015-06-19,SPTSX,20150619,683.78,683.89,684.82,681.53,682.62,1.27,0.19,0.48,47334.0
2015-06-22,SPTSX,20150622,685.28,682.34,687.01,681.59,683.89,-1.55,-0.23,0.79,47997.0
2015-06-23,SPTSX,20150623,681.13,683.2,683.2,679.65,682.34,0.86,0.13,0.52,56427.0
2015-06-24,SPTSX,20150624,682.44,680.48,685.27,679.31,683.2,-2.72,-0.4,0.87,64380.0
2015-06-25,SPTSX,20150625,681.06,679.59,683.38,679.34,680.48,-0.89,-0.13,0.59,55506.0
2015-06-26,SPTSX,20150626,680.33,679.38,680.85,678.46,679.59,-0.21,-0.03,0.35,47914.0
2015-06-29,SPTSX,20150629,677.21,667.09,677.21,666.82,679.38,-12.29,-1.81,1.53,75879.0
2015-06-30,SPTSX,20150630,668.24,671.49,672.0,668.24,667.09,4.4,0.66,0.56,63933.0
2015-07-02,SPTSX,20150702,671.98,671.58,674.77,671.48,671.49,0.09,0.01,0.49,61969.0
2015-07-03,SPTSX,20150703,672.34,670.58,672.57,669.65,671.58,-1.0,-0.15,0.43,27533.0
2015-07-06,SPTSX,20150706,668.75,663.33,668.75,662.89,670.58,-7.25,-1.08,0.87,49482.0
2015-07-07,SPTSX,20150707,662.61,652.83,663.2,649.78,663.33,-10.5,-1.58,2.02,62791.0
2015-07-08,SPTSX,20150708,650.36,637.69,650.71,637.34,652.83,-15.14,-2.32,2.05,56564.0
2015-07-09,SPTSX,20150709,641.41,636.71,641.87,636.71,637.69,-0.98,-0.15,0.81,48410.0
2015-07-10,SPTSX,20150710,639.72,640.98,642.5,639.44,636.71,4.27,0.67,0.48,40158.0
2015-07-13,SPTSX,20150713,643.48,643.46,645.17,642.48,640.98,2.48,0.39,0.42,44684.0
2015-07-14,SPTSX,20150714,644.64,645.09,646.6,643.9,643.46,1.63,0.25,0.42,43148.0
2015-07-15,SPTSX,20150715,645.19,642.51,646.21,641.57,645.09,-2.58,-0.4,0.72,52644.0
2015-07-16,SPTSX,20150716,642.99,638.74,643.21,638.44,642.51,-3.77,-0.59,0.74,56579.0
2015-07-17,SPTSX,20150717,640.08,628.81,640.08,628.69,638.74,-9.93,-1.55,1.78,53430.0
2015-07-20,SPTSX,20150720,631.08,616.97,631.24,616.19,628.81,-11.84,-1.88,2.39,57591.0
2015-07-21,SPTSX,20150721,618.17,614.68,618.93,613.38,616.97,-2.29,-0.37,0.9,52849.0
2015-07-22,SPTSX,20150722,613.85,608.76,614.75,606.54,614.68,-5.92,-0.96,1.34,42581.0
2015-07-23,SPTSX,20150723,609.06,598.1,609.43,597.83,608.76,-10.66,-1.75,1.91,42708.0
2015-07-24,SPTSX,20150724,599.19,592.48,599.41,589.48,598.1,-5.62,-0.94,1.66,53983.0
2015-07-27,SPTSX,20150727,590.79,581.71,591.45,580.0,592.48,-10.77,-1.82,1.93,47226.0
2015-07-28,SPTSX,20150728,583.0,586.97,586.97,579.77,581.71,5.26,0.9,1.24,49059.0
2015-07-29,SPTSX,20150729,584.01,584.76,587.56,580.06,586.97,-2.21,-0.38,1.28,71668.0
2015-07-30,SPTSX,20150730,586.25,588.3,588.99,585.44,584.76,3.54,0.61,0.61,54523.0
2015-07-31,SPTSX,20150731,589.93,594.31,594.87,588.87,588.3,6.01,1.02,1.02,46319.0
2015-08-04,SPTSX,20150804,592.94,589.88,594.17,589.49,594.31,-4.43,-0.75,0.79,51778.0
2015-08-05,SPTSX,20150805,591.09,584.85,592.8,583.53,589.88,-5.03,-0.85,1.57,47613.0
2015-08-06,SPTSX,20150806,584.3,581.03,584.3,578.19,584.85,-3.82,-0.65,1.04,44495.0
2015-08-07,SPTSX,20150807,582.22,576.6,582.22,574.87,581.03,-4.43,-0.76,1.27,44600.0
2015-08-10,SPTSX,20150810,577.83,582.93,583.2,576.89,576.6,6.33,1.1,1.09,41366.0
2015-08-11,SPTSX,20150811,581.75,577.53,581.75,576.04,582.93,-5.4,-0.93,0.98,51143.0
2015-08-12,SPTSX,20150812,576.37,578.58,578.69,574.05,577.53,1.05,0.18,0.8,56166.0
2015-08-13,SPTSX,20150813,579.94,576.01,581.94,575.82,578.58,-2.57,-0.44,1.06,26703.0
2015-08-14,SPTSX,20150814,576.8,573.21,577.52,570.85,576.01,-2.8,-0.49,1.16,30979.0
2015-08-17,SPTSX,20150817,572.93,571.31,573.57,568.04,573.21,-1.9,-0.33,0.96,37073.0
2015-08-18,SPTSX,20150818,571.38,563.42,571.72,563.28,571.31,-7.89,-1.38,1.48,44298.0
2015-08-19,SPTSX,20150819,563.54,558.17,564.62,555.36,563.42,-5.25,-0.93,1.64,46212.0
2015-08-20,SPTSX,20150820,557.3,548.92,558.34,548.92,558.17,-9.25,-1.66,1.69,53107.0
2015-08-21,SPTSX,20150821,547.63,537.52,547.63,537.0,548.92,-11.4,-2.08,1.94,56603.0
2015-08-24,SPTSX,20150824,521.98,518.49,522.8,509.03,537.52,-19.03,-3.54,2.56,75773.0
2015-08-25,SPTSX,20150825,523.97,526.54,531.86,523.76,518.49,8.05,1.55,1.56,49290.0
2015-08-26,SPTSX,20150826,529.55,529.7,531.5,525.97,526.54,3.16,0.6,1.05,43437.0
2015-08-27,SPTSX,20150827,534.68,545.55,546.09,534.68,529.7,15.85,2.99,2.15,64710.0
2015-08-28,SPTSX,20150828,550.34,555.67,555.67,549.58,545.55,10.12,1.86,1.12,49547.0
2015-08-31,SPTSX,20150831,555.37,559.16,560.73,554.18,555.67,3.49,0.63,1.18,52410.0
2015-09-01,SPTSX,20150901,555.57,547.97,555.57,547.25,559.16,-11.19,-2.0,1.49,46299.0
2015-09-02,SPTSX,20150902,549.63,550.05,551.8,548.69,547.97,2.08,0.38,0.57,37047.0
2015-09-03,SPTSX,20150903,550.35,553.75,555.63,549.49,550.05,3.7,0.67,1.12,44038.0
2015-09-04,SPTSX,20150904,553.85,552.61,554.66,552.27,553.75,-1.14,-0.21,0.43,45298.0
2015-09-08,SPTSX,20150908,556.9,556.62,559.73,555.9,552.61,4.01,0.73,0.69,59141.0
2015-09-09,SPTSX,20150909,557.6,550.35,558.32,550.22,556.62,-6.27,-1.13,1.46,55739.0
2015-09-10,SPTSX,20150910,550.03,549.28,550.56,547.52,550.35,-1.07,-0.19,0.55,41953.0
2015-09-11,SPTSX,20150911,550.52,547.2,551.06,545.92,549.28,-2.08,-0.38,0.94,50744.0
2015-09-14,SPTSX,20150914,547.16,544.1,548.67,543.96,547.2,-3.1,-0.57,0.86,32263.0
2015-09-15,SPTSX,20150915,544.92,548.43,548.43,544.92,544.1,4.33,0.8,0.65,34667.0
2015-09-16,SPTSX,20150916,548.38,553.38,555.34,548.35,548.43,4.95,0.9,1.27,49194.0
2015-09-17,SPTSX,20150917,553.25,551.32,553.25,550.07,553.38,-2.06,-0.37,0.57,36028.0
2015-09-18,SPTSX,20150918,550.15,549.91,550.52,548.99,551.32,-1.41,-0.26,0.28,39315.0
2015-09-21,SPTSX,20150921,550.85,549.76,552.93,549.31,549.91,-0.15,-0.03,0.66,43022.0
2015-09-22,SPTSX,20150922,548.62,541.34,548.62,541.34,549.76,-8.42,-1.53,1.32,39976.0
2015-09-23,SPTSX,20150923,543.06,545.21,546.39,542.98,541.34,3.87,0.71,0.63,36000.0
2015-09-24,SPTSX,20150924,545.89,544.19,546.25,541.98,545.21,-1.02,-0.19,0.78,41145.0
2015-09-25,SPTSX,20150925,544.03,541.5,546.27,540.57,544.19,-2.69,-0.49,1.05,40239.0
2015-09-28,SPTSX,20150928,540.99,526.62,540.99,526.54,541.5,-14.88,-2.75,2.67,50344.0
2015-09-29,SPTSX,20150929,526.35,523.63,527.35,522.99,526.62,-2.99,-0.57,0.83,44243.0
2015-09-30,SPTSX,20150930,524.79,524.58,526.74,522.26,523.63,0.95,0.18,0.86,47265.0
2015-10-01,SPTSX,20151001,524.73,525.89,527.17,524.73,524.58,1.31,0.25,0.47,30634.0
2015-10-02,SPTSX,20151002,526.39,525.56,526.68,521.68,525.89,-0.33,-0.06,0.95,48745.0
2015-10-05,SPTSX,20151005,527.13,529.91,530.84,526.25,525.56,4.35,0.83,0.87,41960.0
2015-10-06,SPTSX,20151006,530.57,538.69,538.69,530.3,529.91,8.78,1.66,1.58,47389.0
2015-10-07,SPTSX,20151007,540.59,542.68,543.29,540.58,538.69,3.99,0.74,0.5,48331.0
2015-10-08,SPTSX,20151008,542.56,547.04,547.6,542.07,542.68,4.36,0.8,1.02,50697.0
2015-10-09,SPTSX,20151009,549.48,552.26,552.79,549.29,547.04,5.22,0.95,0.64,44664.0
2015-10-13,SPTSX,20151013,555.79,553.38,557.07,552.94,552.26,1.12,0.2,0.75,49827.0
2015-10-14,SPTSX,20151014,553.92,556.76,557.47,553.92,553.38,3.38,0.61,0.64,45435.0
2015-10-15,SPTSX,20151015,556.25,556.71,556.89,553.96,556.76,-0.05,-0.01,0.53,56528.0
2015-10-16,SPTSX,20151016,557.03,556.29,558.94,555.36,556.71,-0.42,-0.08,0.64,49399.0
2015-10-19,SPTSX,20151019,556.3,551.93,556.65,550.54,556.29,-4.36,-0.78,1.1,58947.0
2015-10-20,SPTSX,20151020,553.29,550.8,553.29,549.13,551.93,-1.13,-0.2,0.75,63466.0
2015-10-21,SPTSX,20151021,551.3,544.44,551.74,544.2,550.8,-6.36,-1.15,1.37,105015.0
2015-10-22,SPTSX,20151022,546.51,547.75,549.35,546.22,544.44,3.31,0.61,0.57,61667.0
2015-10-23,SPTSX,20151023,549.38,551.21,551.28,548.59,547.75,3.46,0.63,0.49,65177.0
2015-10-26,SPTSX,20151026,551.74,546.87,552.22,546.53,551.21,-4.34,-0.79,1.03,54885.0
2015-10-27,SPTSX,20151027,547.09,542.48,548.02,541.96,546.87,-4.39,-0.8,1.11,57456.0
2015-10-28,SPTSX,20151028,542.93,546.15,548.78,542.23,542.48,3.67,0.68,1.21,58644.0
2015-10-29,SPTSX,20151029,545.27,539.65,547.17,539.57,546.15,-6.5,-1.19,1.39,68483.0
2015-10-30,SPTSX,20151030,540.18,542.03,542.03,538.41,539.65,2.38,0.44,0.67,44234.0
2015-11-02,SPTSX,20151102,542.6,539.59,542.68,539.01,542.03,-2.44,-0.45,0.68,51582.0
2015-11-03,SPTSX,20151103,541.78,541.28,542.54,539.13,539.59,1.69,0.31,0.63,67999.0
2015-11-04,SPTSX,20151104,543.42,542.16,545.53,540.66,541.28,0.88,0.16,0.9,61420.0
2015-11-05,SPTSX,20151105,543.29,539.58,544.35,537.73,542.16,-2.58,-0.48,1.22,56497.0
2015-11-06,SPTSX,20151106,539.33,534.28,539.33,531.96,539.58,-5.3,-0.98,1.37,57994.0
2015-11-09,SPTSX,20151109,534.92,533.72,536.7,532.68,534.28,-0.56,-0.1,0.75,55246.0
2015-11-10,SPTSX,20151110,534.5,531.5,534.69,530.0,533.72,-2.22,-0.42,0.88,51452.0
2015-11-11,SPTSX,20151111,531.56,528.42,531.82,527.69,531.5,-3.08,-0.58,0.78,42757.0
2015-11-12,SPTSX,20151112,527.72,522.73,527.8,522.4,528.42,-5.69,-1.08,1.02,53516.0
2015-11-13,SPTSX,20151113,522.16,523.93,524.99,521.76,522.73,1.2,0.23,0.62,59595.0
2015-11-16,SPTSX,20151116,524.6,526.11,526.82,523.48,523.93,2.18,0.42,0.64,45505.0
2015-11-17,SPTSX,20151117,526.85,519.3,527.2,519.04,526.11,-6.81,-1.29,1.55,54652.0
2015-11-18,SPTSX,20151118,519.23,520.78,521.87,517.99,519.3,1.48,0.28,0.75,57076.0
2015-11-19,SPTSX,20151119,520.18,518.35,521.79,518.18,520.78,-2.43,-0.47,0.69,54427.0
2015-11-20,SPTSX,20151120,518.36,520.65,522.21,518.36,518.35,2.3,0.44,0.74,56008.0
2015-11-23,SPTSX,20151123,522.8,521.16,523.25,519.82,520.65,0.51,0.1,0.66,53042.0
2015-11-24,SPTSX,20151124,521.41,518.98,521.78,518.31,521.16,-2.18,-0.42,0.67,59693.0
2015-11-25,SPTSX,20151125,520.05,519.19,520.25,517.6,518.98,0.21,0.04,0.51,51802.0
2015-11-26,SPTSX,20151126,520.26,521.73,521.79,519.97,519.19,2.54,0.49,0.35,32961.0
2015-11-27,SPTSX,20151127,520.89,522.01,522.15,519.87,521.73,0.28,0.05,0.44,41147.0
2015-11-30,SPTSX,20151130,523.86,523.47,525.09,520.84,522.01,1.46,0.28,0.81,55906.0
2015-12-01,SPTSX,20151201,524.59,520.43,524.59,519.57,523.47,-3.04,-0.58,0.96,71595.0
2015-12-02,SPTSX,20151202,520.39,514.53,520.52,514.53,520.43,-5.9,-1.13,1.15,63633.0
2015-12-03,SPTSX,20151203,514.53,511.72,515.56,510.42,514.53,-2.81,-0.55,1.0,53364.0
2015-12-04,SPTSX,20151204,513.82,517.13,518.31,513.56,511.72,5.41,1.06,0.93,60642.0
2015-12-07,SPTSX,20151207,516.88,507.29,516.88,506.31,517.13,-9.84,-1.9,2.04,60968.0
2015-12-08,SPTSX,20151208,506.63,506.34,508.37,505.07,507.29,-0.95,-0.19,0.65,46686.0
2015-12-09,SPTSX,20151209,506.78,505.24,509.61,505.17,506.34,-1.1,-0.22,0.88,51128.0
2015-12-10,SPTSX,20151210,504.99,504.28,505.88,503.15,505.24,-0.96,-0.19,0.54,47800.0
2015-12-11,SPTSX,20151211,504.16,502.09,504.16,500.84,504.28,-2.19,-0.43,0.66,46467.0
2015-12-14,SPTSX,20151214,500.93,496.18,502.02,495.14,502.09,-5.91,-1.18,1.37,60132.0
2015-12-15,SPTSX,20151215,495.29,495.75,497.07,494.28,496.18,-0.43,-0.09,0.56,53386.0
2015-12-16,SPTSX,20151216,497.36,498.21,500.32,495.97,495.75,2.46,0.5,0.88,61064.0
2015-12-17,SPTSX,20151217,499.24,496.95,501.36,496.78,498.21,-1.26,-0.25,0.92,55604.0
2015-12-18,SPTSX,20151218,497.47,501.3,501.94,496.15,496.95,4.35,0.88,1.17,63363.0
2015-12-21,SPTSX,20151221,501.14,501.59,504.63,500.66,501.3,0.29,0.06,0.79,69959.0
2015-12-22,SPTSX,20151222,501.9,502.04,502.6,500.55,501.59,0.45,0.09,0.41,61085.0
2015-12-23,SPTSX,20151223,503.02,511.43,511.43,503.02,502.04,9.39,1.87,1.68,66858.0
2015-12-24,SPTSX,20151224,511.87,516.83,516.83,511.87,511.43,5.4,1.06,0.97,31836.0
2015-12-29,SPTSX,20151229,516.85,518.2,518.47,516.26,516.83,1.37,0.27,0.43,47527.0
2015-12-30,SPTSX,20151230,519.03,520.86,520.86,517.33,518.2,2.66,0.51,0.68,36202.0
2015-12-31,SPTSX,20151231,520.75,525.66,525.88,519.88,520.86,4.8,0.92,1.15,35837.0
2016-01-04,SPTSX,20160104,525.53,525.65,526.0,522.41,525.66,-0.01,0.0,0.68,46362.0
2016-01-05,SPTSX,20160105,525.84,524.26,527.81,523.8,525.65,-1.39,-0.26,0.76,54276.0
2016-01-06,SPTSX,20160106,523.69,520.37,523.69,519.75,524.26,-3.89,-0.74,0.75,43851.0
2016-01-07,SPTSX,20160107,519.19,513.75,519.19,513.59,520.37,-6.62,-1.27,1.08,59894.0
2016-01-08,SPTSX,20160108,515.23,514.67,515.24,512.64,513.75,0.92,0.18,0.51,54742.0
2016-01-11,SPTSX,20160111,515.62,507.32,516.99,505.63,514.67,-7.35,-1.43,2.21,40001.0
2016-01-12,SPTSX,20160112,509.23,500.32,510.77,499.48,507.32,-7.0,-1.38,2.23,52536.0
2016-01-13,SPTSX,20160113,501.0,495.72,501.6,494.86,500.32,-4.6,-0.92,1.35,44426.0
2016-01-14,SPTSX,20160114,495.87,495.37,495.87,490.77,495.72,-0.35,-0.07,1.03,57564.0
2016-01-15,SPTSX,20160115,493.89,488.96,493.89,487.01,495.37,-6.41,-1.29,1.39,52411.0
2016-01-18,SPTSX,20160118,489.09,485.07,489.09,485.07,488.96,-3.89,-0.8,0.82,24241.0
2016-01-19,SPTSX,20160119,486.29,480.37,487.21,479.87,485.07,-4.7,-0.97,1.51,51293.0
2016-01-20,SPTSX,20160120,477.29,473.74,478.62,466.43,480.37,-6.63,-1.38,2.54,94196.0
2016-01-21,SPTSX,20160121,472.17,475.05,476.91,471.58,473.74,1.31,0.28,1.13,38601.0
2016-01-22,SPTSX,20160122,477.27,483.67,484.47,477.27,475.05,8.62,1.81,1.52,41448.0
2016-01-25,SPTSX,20160125,484.08,482.61,484.85,482.61,483.67,-1.06,-0.22,0.46,42437.0
2016-01-26,SPTSX,20160126,483.92,489.6,489.81,483.92,482.61,6.99,1.45,1.22,60393.0
2016-01-27,SPTSX,20160127,491.77,489.87,491.77,488.48,489.6,0.27,0.06,0.67,59738.0
2016-01-28,SPTSX,20160128,491.83,492.43,492.88,490.76,489.87,2.56,0.52,0.43,50010.0
2016-01-29,SPTSX,20160129,493.35,499.52,499.87,493.26,492.43,7.09,1.44,1.34,53744.0
2016-02-01,SPTSX,20160201,501.28,500.94,502.59,499.18,499.52,1.42,0.28,0.68,54092.0
2016-02-02,SPTSX,20160202,500.1,494.99,500.49,493.64,500.94,-5.95,-1.19,1.37,48488.0
2016-02-03,SPTSX,20160203,495.14,500.2,500.2,495.14,494.99,5.21,1.05,1.02,60401.0
2016-02-04,SPTSX,20160204,501.38,504.48,506.25,501.38,500.2,4.28,0.86,0.97,55020.0
2016-02-05,SPTSX,20160205,505.64,508.15,508.15,503.81,504.48,3.67,0.73,0.86,47521.0
2016-02-08,SPTSX,20160208,508.08,508.25,511.47,507.83,508.15,0.1,0.02,0.72,63807.0
2016-02-09,SPTSX,20160209,508.59,505.49,509.33,503.5,508.25,-2.76,-0.54,1.15,58717.0
2016-02-10,SPTSX,20160210,507.16,505.31,508.45,504.82,505.49,-0.18,-0.04,0.72,42708.0
2016-02-11,SPTSX,20160211,505.91,508.29,508.97,505.91,505.31,2.98,0.59,0.61,73602.0
2016-02-12,SPTSX,20160212,509.48,511.14,511.53,507.87,508.29,2.85,0.56,0.72,64355.0
2016-02-16,SPTSX,20160216,512.51,510.4,512.51,508.76,511.14,-0.74,-0.14,0.73,54117.0
2016-02-17,SPTSX,20160217,512.05,518.04,518.27,512.05,510.4,7.64,1.5,1.22,59242.0
2016-02-18,SPTSX,20160218,518.19,525.88,525.88,517.39,518.04,7.84,1.51,1.64,76475.0
2016-02-19,SPTSX,20160219,525.8,530.79,531.58,525.8,525.88,4.91,0.93,1.1,55050.0
2016-02-22,SPTSX,20160222,529.78,534.41,534.94,529.78,530.79,3.62,0.68,0.97,59361.0
2016-02-23,SPTSX,20160223,535.72,532.58,537.73,532.43,534.41,-1.83,-0.34,0.99,75704.0
2016-02-24,SPTSX,20160224,535.27,533.74,537.05,533.35,532.58,1.16,0.22,0.69,86951.0
2016-02-25,SPTSX,20160225,534.29,534.31,535.7,531.66,533.74,0.57,0.11,0.76,78473.0
2016-02-26,SPTSX,20160226,535.1,538.06,538.36,534.36,534.31,3.75,0.7,0.75,56995.0
2016-02-29,SPTSX,20160229,537.68,541.73,541.86,537.68,538.06,3.67,0.68,0.78,60741.0
2016-03-01,SPTSX,20160301,542.25,541.69,548.96,540.48,541.73,-0.04,-0.01,1.57,58619.0
2016-03-02,SPTSX,20160302,542.65,546.23,546.92,541.73,541.69,4.54,0.84,0.96,57873.0
2016-03-03,SPTSX,20160303,548.56,552.9,554.57,548.56,546.23,6.67,1.22,1.1,89078.0
2016-03-04,SPTSX,20160304,558.09,562.39,563.95,558.02,552.9,9.49,1.72,1.07,107111.0
2016-03-07,SPTSX,20160307,568.15,571.44,574.78,568.15,562.39,9.05,1.61,1.18,100184.0
2016-03-08,SPTSX,20160308,574.1,570.55,576.18,568.85,571.44,-0.89,-0.16,1.28,76556.0
2016-03-09,SPTSX,20160309,570.26,569.62,572.71,568.12,570.55,-0.93,-0.16,0.8,65781.0
2016-03-10,SPTSX,20160310,571.01,574.52,575.27,570.95,569.62,4.9,0.86,0.76,72389.0
2016-03-11,SPTSX,20160311,575.28,576.31,578.26,574.7,574.52,1.79,0.31,0.62,63668.0
2016-03-14,SPTSX,20160314,577.49,570.79,578.19,570.18,576.31,-5.52,-0.96,1.39,57417.0
2016-03-15,SPTSX,20160315,571.04,567.41,571.05,565.3,570.79,-3.38,-0.59,1.01,55400.0
2016-03-16,SPTSX,20160316,567.45,575.4,575.4,566.43,567.41,7.99,1.41,1.58,79650.0
2016-03-17,SPTSX,20160317,577.34,579.2,581.5,576.45,575.4,3.8,0.66,0.88,71099.0
2016-03-18,SPTSX,20160318,580.62,580.82,580.94,576.89,579.2,1.62,0.28,0.7,61430.0
2016-03-21,SPTSX,20160321,580.8,582.41,582.95,579.9,580.82,1.59,0.27,0.53,60394.0
2016-03-22,SPTSX,20160322,583.03,583.88,585.79,583.03,582.41,1.47,0.25,0.47,75890.0
2016-03-23,SPTSX,20160323,582.66,576.14,582.66,576.14,583.88,-7.74,-1.33,1.12,62086.0
2016-03-24,SPTSX,20160324,575.63,580.06,580.24,574.49,576.14,3.92,0.68,1.0,43181.0
2016-03-28,SPTSX,20160328,579.92,575.8,582.22,574.74,580.06,-4.26,-0.73,1.29,32573.0
2016-03-29,SPTSX,20160329,575.37,577.21,578.19,574.52,575.8,1.41,0.24,0.64,71763.0
2016-03-30,SPTSX,20160330,578.08,576.89,579.08,575.7,577.21,-0.32,-0.06,0.59,59249.0
2016-03-31,SPTSX,20160331,578.6,581.08,581.18,578.51,576.89,4.19,0.73,0.46,87855.0
2016-04-01,SPTSX,20160401,580.65,581.41,582.45,577.38,581.08,0.33,0.06,0.87,68007.0
2016-04-04,SPTSX,20160404,584.16,582.75,588.29,582.75,581.41,1.34,0.23,0.95,71281.0
2016-04-05,SPTSX,20160405,584.25,583.42,585.59,581.8,582.75,0.67,0.11,0.65,59338.0
2016-04-06,SPTSX,20160406,583.64,587.38,587.93,583.64,583.42,3.96,0.68,0.74,66707.0
2016-04-07,SPTSX,20160407,589.28,597.44,597.44,589.28,587.38,10.06,1.71,1.39,65511.0
2016-04-08,SPTSX,20160408,598.31,603.92,604.54,598.31,597.44,6.48,1.08,1.04,64309.0
2016-04-11,SPTSX,20160411,608.59,619.79,620.23,608.59,603.92,15.87,2.63,1.93,104480.0
2016-04-12,SPTSX,20160412,622.68,626.92,627.55,622.68,619.79,7.13,1.15,0.79,85746.0
2016-04-13,SPTSX,20160413,626.68,621.72,626.68,621.25,626.92,-5.2,-0.83,0.87,82092.0
2016-04-14,SPTSX,20160414,623.59,625.42,627.83,621.71,621.72,3.7,0.6,0.98,85440.0
2016-04-15,SPTSX,20160415,625.36,633.84,633.84,625.35,625.42,8.42,1.35,1.36,78754.0
2016-04-18,SPTSX,20160418,633.97,638.34,638.84,633.55,633.84,4.5,0.71,0.83,87175.0
2016-04-19,SPTSX,20160419,642.32,649.32,649.95,641.88,638.34,10.98,1.72,1.26,113963.0
2016-04-20,SPTSX,20160420,651.09,654.25,657.89,651.09,649.32,4.93,0.76,1.05,114637.0
2016-04-21,SPTSX,20160421,659.23,658.38,660.3,656.73,654.25,4.13,0.63,0.55,124864.0
2016-04-22,SPTSX,20160422,658.66,656.18,659.9,651.98,658.38,-2.2,-0.33,1.2,86722.0
2016-04-25,SPTSX,20160425,660.88,651.91,661.56,651.52,656.18,-4.27,-0.65,1.53,83301.0
2016-04-26,SPTSX,20160426,651.65,657.44,658.46,651.44,651.91,5.53,0.85,1.08,82008.0
2016-04-27,SPTSX,20160427,657.39,657.96,659.33,656.82,657.44,0.52,0.08,0.38,88187.0
2016-04-28,SPTSX,20160428,659.1,665.14,667.31,656.85,657.96,7.18,1.09,1.59,110236.0
2016-04-29,SPTSX,20160429,670.7,674.87,677.67,670.7,665.14,9.73,1.46,1.05,105610.0
2016-05-02,SPTSX,20160502,675.89,671.23,681.27,670.93,674.87,-3.64,-0.54,1.53,85239.0
2016-05-03,SPTSX,20160503,671.81,662.37,671.81,658.65,671.23,-8.86,-1.32,1.96,76581.0
2016-05-04,SPTSX,20160504,659.21,653.37,660.82,649.03,662.37,-9.0,-1.36,1.78,66713.0
2016-05-05,SPTSX,20160505,653.54,657.13,662.02,653.54,653.37,3.76,0.58,1.3,63192.0
